fid,building_volume,population_density,greenhouse_coverage,road_density,light_pollution,city
4686,34639.23438,390.46277,0.0,14.58738,30.0,Amsterdam
4687,0.0,5.03588,0.0,7.68645,29.0,Amsterdam
4688,0.0,28.68194,0.0,5.19415,28.0,Amsterdam
4689,25336.61719,289.0715,0.0,8.72325,28.0,Amsterdam
4690,1174.86365,79.06277,0.0,2.46512,30.0,Amsterdam
4691,27739.31836,414.86276,0.0,7.38226,25.0,Amsterdam
4692,0.0,10.98607,0.0,4.36629,21.0,Amsterdam
4693,230.62131,76.90252,0.0,2.15188,18.0,Amsterdam
4694,18114.04492,76.90252,0.0,5.06004,18.0,Amsterdam
4695,17287.87695,69.27134,0.0,8.40666,18.0,Amsterdam
4696,0.0,0.0,0.0,4.38629,18.0,Amsterdam
4697,0.0,0.0,0.0,16.00008,16.0,Amsterdam
4698,0.0,10.98607,0.0,16.2331,17.0,Amsterdam
4699,0.0,10.86836,0.0,24.40547,22.0,Amsterdam
4700,56481.63672,261.8479,0.0,15.14694,22.0,Amsterdam
4701,193480.1875,329.87915,0.0,20.89123,35.0,Amsterdam
4702,236461.57813,393.94263,0.0,29.53058,45.0,Amsterdam
4703,199402.01563,337.18243,0.0,22.03077,34.0,Amsterdam
4704,3079.09668,8.68486,0.0,8.25273,20.0,Amsterdam
4705,0.0,0.0,0.0,3.99787,20.0,Amsterdam
4706,21.82461,1.03416,0.0,6.05646,14.0,Amsterdam
4707,1692.21423,115.0612,0.0,5.99905,15.0,Amsterdam
4708,31450.91211,133.07126,0.0,6.66682,15.0,Amsterdam
4709,914.12451,13.56513,0.0,3.05899,15.0,Amsterdam
4710,0.0,0.0,0.0,1.49643,14.0,Amsterdam
4711,14912.86816,27.69081,0.0,2.91979,14.0,Amsterdam
4712,1294.43237,6.84285,0.0,4.27741,15.0,Amsterdam
4713,937.0011,56.01689,0.0,23.39412,137.0,Amsterdam
4714,61802.07031,81.25836,0.0,5.73727,332.0,Amsterdam
4715,356373.375,318.5766,0.0,10.4422,1273.0,Amsterdam
4716,484558.46875,149.26692,0.0,13.13101,1679.0,Amsterdam
4717,471622.0625,59.93544,0.0,15.51239,656.0,Amsterdam
4718,1216033.5,38.59473,0.0,1.7543,656.0,Amsterdam
4719,730621.1875,31.12049,0.0,7.68743,445.0,Amsterdam
4720,2619.8291,3.68136,0.0,8.01543,228.0,Amsterdam
4721,130471.78906,104.63048,0.0,23.67974,137.0,Amsterdam
4722,264537.25,91.00142,0.0,33.87111,201.0,Amsterdam
4723,1500511.125,116.62086,0.0,34.98361,201.0,Amsterdam
4724,284737.78125,342.31372,0.0,52.16524,190.0,Amsterdam
4725,41944.56641,54.9808,0.0,50.10934,159.0,Amsterdam
4726,95671.90625,150.84081,0.0,22.95701,142.0,Amsterdam
4727,214529.48438,205.14778,0.0,20.57767,150.0,Amsterdam
4728,260379.09375,381.95306,0.0,9.4406,345.0,Amsterdam
4729,744883.5,189.78879,0.0,8.2837,345.0,Amsterdam
4730,524234.875,112.48908,0.0,29.51213,587.0,Amsterdam
4731,368646.78125,0.0,0.0,27.25027,499.0,Amsterdam
4732,480578.125,10.67948,0.0,14.53616,457.0,Amsterdam
4733,36291.59766,77.74329,0.0,13.30758,470.0,Amsterdam
4734,28988.32422,147.21112,0.0,23.30978,470.0,Amsterdam
4735,20910.54492,183.62433,0.0,13.91543,409.0,Amsterdam
4736,0.0,41.22849,0.0,2.13134,486.0,Amsterdam
4737,80225.57031,634.1571,0.0,8.54399,841.0,Amsterdam
4738,94813.89063,433.60492,0.0,12.44046,874.0,Amsterdam
4739,0.0,57.42528,0.0,3.70966,874.0,Amsterdam
4740,0.0,23.75242,0.0,8.16228,344.0,Amsterdam
4741,247.3772,79.02657,0.0,60.4231,251.0,Amsterdam
4742,0.0,111.24661,0.0,36.90063,199.0,Amsterdam
4743,1105.46741,43.94429,0.0,22.26195,92.0,Amsterdam
4744,2940.4353,675.93768,0.0,33.48611,92.0,Amsterdam
4745,27681.42969,583.69513,0.0,25.97227,88.0,Amsterdam
4746,25634.55273,127.95125,0.0,14.46347,104.0,Amsterdam
4747,21960.27734,234.02823,0.0,15.54734,208.0,Amsterdam
4748,135763.20313,626.46478,0.0,32.78496,406.0,Amsterdam
4749,311561.3125,1077.41785,0.0,9.47608,498.0,Amsterdam
4750,348534.25,752.86792,0.0,8.15671,498.0,Amsterdam
4751,67759.84375,442.19006,0.0,10.67663,501.0,Amsterdam
4752,477846.875,482.97479,0.0,7.81032,621.0,Amsterdam
4753,51862.25781,335.85388,0.0,3.18787,841.0,Amsterdam
4754,0.0,115.62388,0.0,0.93275,717.0,Amsterdam
4755,26319.35156,127.45919,0.0,2.71678,717.0,Amsterdam
4756,98779.53125,210.37431,0.0,4.25078,356.0,Amsterdam
4757,277637.21875,312.28098,0.0,33.61741,213.0,Amsterdam
4758,521941.59375,114.17744,0.0,34.82213,171.0,Amsterdam
4759,24328.89258,78.36434,0.0,11.73643,68.0,Amsterdam
4760,0.0,0.0,0.0,,68.0,Amsterdam
4761,0.0,0.0,0.0,,32.0,Amsterdam
4762,0.0,0.0,0.0,,26.0,Amsterdam
4763,0.0,0.0,0.0,,25.0,Amsterdam
4764,0.0,0.0,0.0,,26.0,Amsterdam
4765,15665.89258,41.99238,0.0,1.62783,26.0,Amsterdam
4766,64335.37109,322.62253,0.0,4.94374,38.0,Amsterdam
4767,433932.84375,729.37347,0.0,25.16433,59.0,Amsterdam
4768,122772.46875,465.992,0.0,20.70463,53.0,Amsterdam
4769,0.0,0.0,0.0,4.79222,50.0,Amsterdam
4770,0.0,59.71995,0.0,17.70167,57.0,Amsterdam
4771,4268.26514,53.74796,0.0,13.23709,57.0,Amsterdam
4772,7767.29053,87.8513,0.0,9.14739,59.0,Amsterdam
4773,28565.85156,199.17429,0.0,13.53289,82.0,Amsterdam
4774,93197.21875,170.91495,0.0,11.48854,151.0,Amsterdam
4775,1937237.875,322.41885,0.0,17.61582,217.0,Amsterdam
4776,24089254.0,563.41693,0.0,19.26534,217.0,Amsterdam
4777,493045.5625,832.41339,0.0,28.59628,182.0,Amsterdam
4778,0.0,308.2002,0.0,17.09242,90.0,Amsterdam
4779,38359.58203,297.13715,0.0,23.71483,81.0,Amsterdam
4780,18860.64063,99.97797,0.0,7.70068,62.0,Amsterdam
4781,0.0,0.0,0.0,5.54176,51.0,Amsterdam
4782,8087.07617,36.63097,0.0,6.17044,51.0,Amsterdam
4783,17607.75977,47.97657,0.0,22.20002,70.0,Amsterdam
4784,60483.48047,2.3312,0.0,20.27813,164.0,Amsterdam
4785,394512.0625,160.89383,0.0,53.7115,236.0,Amsterdam
4786,273961.96875,510.85172,0.0,40.4034,220.0,Amsterdam
4787,332387.375,383.53473,0.0,29.02008,220.0,Amsterdam
4788,316770.75,162.39191,0.0,33.30023,226.0,Amsterdam
4789,170535.125,311.07825,0.0,41.87719,237.0,Amsterdam
4790,796008.5,358.09769,0.0,40.2417,200.0,Amsterdam
4791,670302.3125,320.47852,0.0,32.24391,156.0,Amsterdam
4792,34789.13672,52.24057,0.0,5.35483,156.0,Amsterdam
4793,0.0,0.0,0.0,13.7521,132.0,Amsterdam
4794,1677436.5,686.34698,0.0,22.11277,137.0,Amsterdam
4795,275742.3125,695.48358,0.0,22.23517,109.0,Amsterdam
4796,264281.96875,612.48907,0.0,24.54087,76.0,Amsterdam
4797,173356.35938,544.29816,0.0,16.52514,76.0,Amsterdam
4798,154722.82813,647.99091,0.0,16.15289,45.0,Amsterdam
4799,5933.81543,28.39599,0.0,2.73726,35.0,Amsterdam
4800,35115.40234,54.33835,0.0,1.76531,18.0,Amsterdam
4801,3730.63794,6.89769,0.0,,17.0,Amsterdam
4802,0.0,0.0,0.0,,16.0,Amsterdam
4803,0.0,0.0,0.0,,17.0,Amsterdam
4804,33627.34766,114.19768,0.0,,17.0,Amsterdam
4805,0.0,16.72428,0.0,,17.0,Amsterdam
4806,0.0,0.0,0.0,,16.0,Amsterdam
4807,0.0,0.0,0.0,,20.0,Amsterdam
4808,0.0,10.03452,0.0,,35.0,Amsterdam
4809,132295.35938,205.4097,0.0,,35.0,Amsterdam
4810,155576.5625,172.34026,0.0,,62.0,Amsterdam
4811,251739.54688,373.39307,0.0,,89.0,Amsterdam
4812,111331.34375,109.27892,0.0,,102.0,Amsterdam
4813,54187.14844,110.80106,0.0,,81.0,Amsterdam
4814,0.0,0.0,0.0,,81.0,Amsterdam
4815,28068.3418,71.5794,0.0,,57.0,Amsterdam
4816,10809.17383,80.52629,0.0,,48.0,Amsterdam
4817,77188.32031,134.93712,0.0,,32.0,Amsterdam
4818,66.30626,13.13514,0.0,,24.0,Amsterdam
4819,20258.08203,35.79329,0.0,,22.0,Amsterdam
4820,0.0,0.0,0.0,,22.0,Amsterdam
4821,9720.36621,43.41214,0.0,,23.0,Amsterdam
4822,0.0,10.06317,0.0,,22.0,Amsterdam
4823,0.0,0.0,0.0,,24.0,Amsterdam
4824,20191.91797,127.35866,0.0,,24.0,Amsterdam
4825,0.0,1.2765,0.0,,24.0,Amsterdam
4826,51736.11719,86.92054,0.0,9.57479,22.0,Amsterdam
4827,2396.54907,11.63235,0.0,8.15646,22.0,Amsterdam
4828,0.0,0.0,0.0,2.49985,23.0,Amsterdam
4829,0.0,0.0,0.0,7.11173,22.0,Amsterdam
4830,0.0,3.40328,0.0,0.05082,22.0,Amsterdam
4831,0.0,0.0,0.0,0.35091,23.0,Amsterdam
4832,0.0,0.0,0.0,0.02544,24.0,Amsterdam
4833,0.0,0.0,0.0,,28.0,Amsterdam
4834,0.0,0.0,0.0,1.04448,31.0,Amsterdam
4835,0.0,0.0,0.0,3.09409,31.0,Amsterdam
4836,0.0,0.0,0.0,1.9188,33.0,Amsterdam
4837,0.0,0.0,0.0,4.07923,68.0,Amsterdam
4838,65957.19531,38.95178,0.0,12.4342,117.0,Amsterdam
4839,78918.53906,258.84769,0.0,25.54802,138.0,Amsterdam
4840,16924.99023,68.61346,0.0,23.33325,107.0,Amsterdam
4841,109407.82813,217.02837,0.0,14.0917,107.0,Amsterdam
4842,29519.55469,102.80161,0.0,13.2705,64.0,Amsterdam
4843,13425.3291,63.22589,0.0,4.69883,53.0,Amsterdam
4844,0.0,6.05434,0.0,10.3146,54.0,Amsterdam
4845,4450.65137,65.17706,0.0,8.85103,60.0,Amsterdam
4846,32679.0625,309.82956,0.0,10.03708,60.0,Amsterdam
4847,68002.96875,321.85223,0.0,25.60818,101.0,Amsterdam
4848,7438.9165,240.93146,0.0,26.55458,119.0,Amsterdam
4849,9447872.0,483.27866,0.0,54.30089,409.0,Amsterdam
4850,23350066.0,1077.91016,0.0,25.06549,273.0,Amsterdam
4851,1229379.75,380.72549,0.0,14.90726,273.0,Amsterdam
4852,861254.25,93.29271,0.0,0.34224,218.0,Amsterdam
4853,0.0,0.0,0.0,,170.0,Amsterdam
4854,594692.25,520.45575,0.0,15.94214,272.0,Amsterdam
4855,22215702.0,182.2729,0.0,36.27731,404.0,Amsterdam
4856,825640.125,337.74683,0.0,48.39884,404.0,Amsterdam
4857,245928.8125,942.16736,0.0,48.13108,329.0,Amsterdam
4858,275149.53125,792.4071,0.0,36.35918,199.0,Amsterdam
4859,407445.5625,909.50397,0.0,33.0919,170.0,Amsterdam
4860,358558.3125,1048.08533,0.0,39.44603,173.0,Amsterdam
4861,322872.375,879.12103,0.0,29.67147,152.0,Amsterdam
4862,0.0,92.548,0.0,11.3,152.0,Amsterdam
4863,0.0,0.0,0.0,,80.0,Amsterdam
4864,0.0,0.0,0.0,,52.0,Amsterdam
4865,0.0,7.55462,0.0,25.634,47.0,Amsterdam
4866,365.78406,3.70106,0.0,23.94563,36.0,Amsterdam
4867,124.98741,3.77731,0.0,23.32773,36.0,Amsterdam
4868,0.0,3.77731,0.0,18.67504,27.0,Amsterdam
4869,0.0,0.0,0.0,7.00811,23.0,Amsterdam
4870,0.0,0.0,0.0,,20.0,Amsterdam
4871,259.32446,2.48794,0.0,12.39613,20.0,Amsterdam
4872,0.0,0.0,0.0,9.77573,20.0,Amsterdam
4873,0.0,0.0,0.0,12.36961,23.0,Amsterdam
4874,54787.45703,133.88904,0.0,10.12732,27.0,Amsterdam
4875,36599.59375,167.99274,0.0,4.91786,22.0,Amsterdam
4876,0.0,22.82625,0.0,1.90166,19.0,Amsterdam
4877,0.0,0.0,0.0,4.65945,19.0,Amsterdam
4878,4509514.5,663.91199,0.0,49.50727,545.0,Amsterdam
4879,12383604.0,847.12665,0.0,58.0162,653.0,Amsterdam
4880,20144156.0,1385.07056,0.0,67.95759,655.0,Amsterdam
4881,10803616.0,1357.41919,0.0,45.45904,790.0,Amsterdam
4882,6395234.5,1129.61841,0.0,36.69108,680.0,Amsterdam
4883,5751575.0,1418.96936,0.0,28.72713,508.0,Amsterdam
4884,3759859.75,1272.51221,0.0,42.39572,447.0,Amsterdam
4885,1821521.75,1145.87524,0.0,31.05749,398.0,Amsterdam
4886,2197572.0,1403.69617,0.0,39.02656,396.0,Amsterdam
4887,2929716.5,1466.83862,0.0,41.68257,396.0,Amsterdam
4888,2067561.375,1496.34424,0.0,30.43714,376.0,Amsterdam
4889,1140759.25,1306.98596,0.0,75.67158,349.0,Amsterdam
4890,4634194.5,1357.0658,0.0,51.59668,335.0,Amsterdam
4891,636.38318,87.06619,0.0,32.90936,230.0,Amsterdam
4892,8999.07715,246.94899,0.0,49.38528,230.0,Amsterdam
4893,2834.89307,60.66108,0.0,36.52857,135.0,Amsterdam
4894,0.0,0.0,0.0,,17.0,Amsterdam
4895,0.0,0.0,0.0,,17.0,Amsterdam
4896,0.0,0.0,0.0,,17.0,Amsterdam
4897,0.0,2.58066,0.0,,18.0,Amsterdam
4898,0.0,5.16133,0.0,,19.0,Amsterdam
4899,0.0,2.58066,0.0,,20.0,Amsterdam
4900,0.0,10.32266,0.0,,23.0,Amsterdam
4901,0.0,0.0,0.0,,26.0,Amsterdam
4902,530.91608,7.90894,0.0,,26.0,Amsterdam
4903,0.0,66.91295,0.0,,27.0,Amsterdam
4904,0.0,20.05094,0.0,,31.0,Amsterdam
4905,35587.99609,46.81065,0.0,,43.0,Amsterdam
4906,21033.88867,31.4895,0.0,,39.0,Amsterdam
4907,0.0,7.74199,0.0,,39.0,Amsterdam
4908,0.0,0.0,0.0,,22.0,Amsterdam
4909,0.0,0.0,0.0,,16.0,Amsterdam
4910,0.0,5.16133,0.0,,16.0,Amsterdam
4911,0.0,10.32266,0.0,,16.0,Amsterdam
4912,0.0,1.71726,0.0,,16.0,Amsterdam
4913,42.5714,30.00406,0.0,,18.0,Amsterdam
4914,0.0,0.0,0.0,,21.0,Amsterdam
4915,15514.5918,35.91528,0.0,,22.0,Amsterdam
4916,7487.03223,27.52738,0.0,,21.0,Amsterdam
4917,6942.81152,15.48399,0.0,0.9884,21.0,Amsterdam
4918,14321.35547,57.52797,0.0,0.66154,20.0,Amsterdam
4919,0.0,0.0,0.0,,21.0,Amsterdam
4920,0.0,0.0,0.0,0.8764,25.0,Amsterdam
4921,35325.80469,68.02938,0.0,10.29072,44.0,Amsterdam
4922,2562.7041,13.15652,0.0,3.51975,94.0,Amsterdam
4923,0.0,71.79973,0.0,13.52715,94.0,Amsterdam
4924,0.0,8.05879,0.0,23.04951,205.0,Amsterdam
4925,201140.125,172.16716,0.0,30.41193,385.0,Amsterdam
4926,1653990.125,784.40521,0.0,44.68446,491.0,Amsterdam
4927,1665008.875,491.19031,0.0,38.68706,459.0,Amsterdam
4928,1621656.375,1013.97717,0.0,45.91488,459.0,Amsterdam
4929,947566.9375,812.58594,0.0,34.21826,434.0,Amsterdam
4930,15607695.0,802.48059,0.0,53.88479,563.0,Amsterdam
4931,4104417.25,836.94482,0.0,38.56662,819.0,Amsterdam
4932,4483845.0,704.19342,0.0,37.81844,690.0,Amsterdam
4933,876996.4375,527.77661,0.0,25.44962,690.0,Amsterdam
4934,597201.1875,540.67377,0.0,35.97508,293.0,Amsterdam
4935,429658.6875,355.28113,0.0,33.08503,230.0,Amsterdam
4936,7899.52979,218.2688,0.0,2.37466,170.0,Amsterdam
4937,54361.58984,491.69772,0.0,27.07382,175.0,Amsterdam
4938,186005.96875,742.75037,0.0,35.60857,175.0,Amsterdam
4939,277485.96875,1104.974,0.0,51.12223,165.0,Amsterdam
4940,321170.84375,153.19995,0.0,42.83749,220.0,Amsterdam
4941,1623705.125,174.5648,0.0,55.00018,306.0,Amsterdam
4942,1225757.25,271.42581,0.0,37.71927,283.0,Amsterdam
4943,53400.68359,222.00148,0.0,26.13603,162.0,Amsterdam
4944,8056.69922,63.92627,0.0,22.1229,162.0,Amsterdam
4945,2272.06372,90.42779,0.0,15.89046,70.0,Amsterdam
4946,22141.60156,30.47037,0.0,7.63278,41.0,Amsterdam
4947,0.0,0.0,0.0,,34.0,Amsterdam
4948,0.0,21.73372,0.0,2.2392,37.0,Amsterdam
4949,109504.71875,131.78532,0.0,7.34449,37.0,Amsterdam
4950,0.0,11.93748,0.0,1.57372,32.0,Amsterdam
4951,0.0,0.0,0.0,,23.0,Amsterdam
4952,0.0,0.0,0.0,,20.0,Amsterdam
4953,0.0,14.17848,0.0,2.54595,18.0,Amsterdam
4954,0.0,0.0,0.0,,18.0,Amsterdam
4955,0.0,0.74125,0.0,,17.0,Amsterdam
4956,0.0,0.0,0.0,0.56711,16.0,Amsterdam
4957,0.0,7.61759,0.0,3.45821,16.0,Amsterdam
4958,0.0,0.0,0.0,,17.0,Amsterdam
4959,0.0,0.0,0.0,0.04115,17.0,Amsterdam
4960,167.10326,17.77438,0.0,5.59649,18.0,Amsterdam
4961,0.0,0.40882,0.0,0.21599,19.0,Amsterdam
4962,9204.38574,19.76003,0.0,2.48826,17.0,Amsterdam
4963,15523.78223,9.35516,0.0,,16.0,Amsterdam
4964,0.0,0.0,0.0,,20.0,Amsterdam
4965,66.92035,8.35884,0.0,2.76612,20.0,Amsterdam
4966,0.0,0.0,0.0,3.64644,40.0,Amsterdam
4967,10159.70801,222.41046,0.0,2.68465,131.0,Amsterdam
4968,4500409.0,811.92859,0.0,21.02593,196.0,Amsterdam
4969,3297905.75,1155.42175,0.0,31.85172,259.0,Amsterdam
4970,1408197.25,1305.89026,0.0,27.95648,259.0,Amsterdam
4971,2176810.75,1892.79089,0.0,25.41083,305.0,Amsterdam
4972,1640032.375,1249.84485,0.0,42.18511,317.0,Amsterdam
4973,2493223.75,1076.92053,0.0,52.25527,358.0,Amsterdam
4974,2660874.25,413.01434,0.0,25.97189,321.0,Amsterdam
4975,379161.71875,230.70753,0.0,39.08287,321.0,Amsterdam
4976,668530.875,271.37079,0.00862,63.72598,234.0,Amsterdam
4977,107756.1875,42.32376,0.0,51.29176,178.0,Amsterdam
4978,377359.53125,1017.0954,0.0,41.85561,174.0,Amsterdam
4979,210877.42188,972.50391,0.0,45.57297,278.0,Amsterdam
4980,135535.92188,268.21701,0.0,53.03142,254.0,Amsterdam
4981,432149.4375,459.41217,0.0,40.5486,238.0,Amsterdam
4982,388456.9375,527.17285,0.0,37.31882,202.0,Amsterdam
4983,0.0,2.58066,0.0,,19.0,Amsterdam
4984,0.0,9.25032,0.0,,20.0,Amsterdam
4985,0.0,6.23367,0.0,,21.0,Amsterdam
4986,0.0,30.72183,0.0,,21.0,Amsterdam
4987,508.18445,10.55143,0.0,,21.0,Amsterdam
4988,0.0,8.81595,0.0,,21.0,Amsterdam
4989,0.0,2.58066,0.0,,30.0,Amsterdam
4990,0.0,0.0,0.0,,45.0,Amsterdam
4991,91030.32031,58.89862,0.0,,45.0,Amsterdam
4992,12367.34863,15.18729,0.0,,45.0,Amsterdam
4993,0.0,0.0,0.0,,26.0,Amsterdam
4994,26.9386,0.0,0.0,,17.0,Amsterdam
4995,299.91467,2.58066,0.0,,15.0,Amsterdam
4996,0.0,0.0,0.0,,15.0,Amsterdam
4997,0.0,0.0,0.0,,15.0,Amsterdam
4998,2494.27197,10.3344,0.0,,21.0,Amsterdam
4999,20930.59375,117.76952,0.0,,25.0,Amsterdam
5000,18044.29102,72.21744,0.0,,23.0,Amsterdam
5001,0.0,39.84467,0.0,,21.0,Amsterdam
5002,0.0,0.0,0.0,,21.0,Amsterdam
5003,0.0,4.40797,0.0,,21.0,Amsterdam
5004,0.0,0.0,0.0,,22.0,Amsterdam
5005,0.0,0.0,0.0,,27.0,Amsterdam
5006,138.77834,5.14396,0.0,9.463,62.0,Amsterdam
5007,0.0,10.42019,0.0,17.27291,118.0,Amsterdam
5008,0.0,39.33912,0.0,23.39498,118.0,Amsterdam
5009,0.0,0.0,0.0,14.86223,203.0,Amsterdam
5010,280596.46875,262.25659,0.0,38.68934,392.0,Amsterdam
5011,755244.4375,725.94025,0.0,38.92753,497.0,Amsterdam
5012,540923.4375,428.7847,0.0,49.8017,462.0,Amsterdam
5013,934538.5625,431.85336,0.0,68.28786,462.0,Amsterdam
5014,3750878.25,628.45917,0.0,64.46798,417.0,Amsterdam
5015,21827190.0,599.1228,0.0,27.5637,458.0,Amsterdam
5016,19570476.0,780.03778,0.0,61.48472,651.0,Amsterdam
5017,13561465.0,833.97064,0.0,48.69242,516.0,Amsterdam
5018,1383702.25,333.38684,0.0,47.64202,516.0,Amsterdam
5019,837208.125,578.84283,0.0,45.73944,281.0,Amsterdam
5020,2391511.0,489.04227,0.0,50.3241,291.0,Amsterdam
5021,3393.70044,259.97443,0.0,0.15134,112.0,Amsterdam
5022,236921.17188,992.15961,0.0,25.59902,130.0,Amsterdam
5023,238019.5625,1176.44995,0.0,61.71415,130.0,Amsterdam
5024,287931.875,767.94196,0.0,53.43551,157.0,Amsterdam
5025,935748.9375,399.09348,0.0,43.73827,176.0,Amsterdam
5026,508586.59375,382.84897,0.0,42.16869,157.0,Amsterdam
5027,142264.90625,261.90042,0.0,32.5758,108.0,Amsterdam
5028,0.0,0.0,0.0,11.18822,60.0,Amsterdam
5029,252.38826,0.0,0.0,7.61124,60.0,Amsterdam
5030,4200.24316,131.83289,0.0,7.79193,38.0,Amsterdam
5031,2577.26025,21.97215,0.0,12.77857,45.0,Amsterdam
5032,4431.1748,78.44578,0.0,22.00287,59.0,Amsterdam
5033,27735.07031,127.40801,0.0,11.43649,61.0,Amsterdam
5034,35539.06641,68.20621,0.0,11.7403,61.0,Amsterdam
5035,3802.36719,28.71688,0.0,5.41728,36.0,Amsterdam
5036,11931.06543,54.45722,0.0,3.03004,24.0,Amsterdam
5037,12306.67676,111.77909,0.0,3.77996,25.0,Amsterdam
5038,26628.37891,122.43495,0.0,19.48952,23.0,Amsterdam
5039,5800.20557,62.60917,0.0,13.2019,23.0,Amsterdam
5040,26873.13281,160.79655,0.0,12.947,17.0,Amsterdam
5041,17822.41992,95.98804,0.0,14.02254,17.0,Amsterdam
5042,3968.75684,39.17969,0.0,14.62122,21.0,Amsterdam
5043,3825.64258,14.14345,0.0,7.71878,32.0,Amsterdam
5044,1031.98901,3.8093,0.0,8.18444,32.0,Amsterdam
5045,97004.32813,149.24455,0.0,28.0307,38.0,Amsterdam
5046,124097.41406,247.55577,0.0,23.11197,32.0,Amsterdam
5047,29242.69727,129.51543,0.0,13.81182,19.0,Amsterdam
5048,22277.375,93.35184,0.0,10.976,18.0,Amsterdam
5049,24286.1582,107.90707,0.0,11.12202,23.0,Amsterdam
5050,12074.99316,47.67555,0.0,11.43929,23.0,Amsterdam
5051,11269.07129,40.95079,0.0,13.87814,45.0,Amsterdam
5052,85952.82813,100.46869,0.0,2.17147,96.0,Amsterdam
5053,4074664.75,536.89221,0.0,13.01148,117.0,Amsterdam
5054,4618468.5,915.14453,0.0,27.2155,202.0,Amsterdam
5055,2752159.0,1068.2937,0.0,28.37299,202.0,Amsterdam
5056,1982089.25,1073.32227,0.0,43.24133,221.0,Amsterdam
5057,20878.04883,85.86747,0.0,27.43256,185.0,Amsterdam
5058,184752.98438,144.06918,0.0,25.09208,337.0,Amsterdam
5059,5858823.0,434.68979,0.0,74.08735,444.0,Amsterdam
5060,180376.5,203.5977,0.0,60.94495,444.0,Amsterdam
5061,42586.41797,108.28707,0.0,53.44231,247.0,Amsterdam
5062,1102408.375,167.99956,0.0,48.21268,196.0,Amsterdam
5063,654463.875,457.01572,0.0,59.64933,237.0,Amsterdam
5064,209358.82813,388.26025,0.0,43.66353,252.0,Amsterdam
5065,479877.875,362.01385,0.0,44.29948,252.0,Amsterdam
5066,64858.45703,125.69639,0.0,43.73679,245.0,Amsterdam
5067,510680.1875,398.51987,0.0,33.92441,265.0,Amsterdam
5068,0.0,0.0,0.0,,17.0,Amsterdam
5069,0.0,0.0,0.0,,17.0,Amsterdam
5070,125.87953,0.0,0.0,,17.0,Amsterdam
5071,0.0,1.82729,0.0,,16.0,Amsterdam
5072,0.0,0.0,0.0,,17.0,Amsterdam
5073,0.0,6.98861,0.0,,19.0,Amsterdam
5074,0.0,0.0,0.0,,20.0,Amsterdam
5075,0.0,0.0,0.0,,20.0,Amsterdam
5076,0.0,0.0,0.0,,21.0,Amsterdam
5077,1053.23767,10.32266,0.0,,23.0,Amsterdam
5078,0.0,0.0,0.0,,24.0,Amsterdam
5079,0.0,23.22598,0.0,,26.0,Amsterdam
5080,0.0,0.0,0.0,,26.0,Amsterdam
5081,0.0,0.0,0.0,,32.0,Amsterdam
5082,57496.91406,26.42391,0.0,,37.0,Amsterdam
5083,52712.84766,169.90065,0.0,7.16199,44.0,Amsterdam
5084,4346.46289,11.05546,0.0,3.35604,51.0,Amsterdam
5085,3204.68018,27.09333,0.0,4.76563,51.0,Amsterdam
5086,64212.23438,412.41104,0.0,16.37969,59.0,Amsterdam
5087,21978.88867,177.32736,0.0,13.3351,63.0,Amsterdam
5088,52.37836,492.73981,0.0,15.93673,51.0,Amsterdam
5089,0.0,325.06442,0.0,9.63419,51.0,Amsterdam
5090,0.0,0.0,0.0,15.87267,58.0,Amsterdam
5091,0.0,0.0,0.0,12.51727,58.0,Amsterdam
5092,0.0,2.99868,0.0,13.98837,66.0,Amsterdam
5093,0.0,0.0,0.0,6.43989,24.0,Amsterdam
5094,4478.11475,150.59784,0.0,2.82327,24.0,Amsterdam
5095,0.0,0.0,0.0,0.13394,22.0,Amsterdam
5096,594.17566,76.90252,0.0,6.09419,22.0,Amsterdam
5097,4542.80078,161.4362,0.0,11.44791,21.0,Amsterdam
5098,0.0,21.97215,0.0,4.98181,18.0,Amsterdam
5099,0.0,0.6337,0.0,4.55972,16.0,Amsterdam
5100,0.0,43.3106,0.0,2.35827,16.0,Amsterdam
5101,0.0,0.0,0.0,,16.0,Amsterdam
5102,773.50159,27.56475,0.0,5.83406,16.0,Amsterdam
5103,237.74965,115.2542,0.0,5.64287,16.0,Amsterdam
5104,53051.85938,104.77725,0.0,1.55761,15.0,Amsterdam
5105,1122.47388,12.86237,0.0,5.71854,17.0,Amsterdam
5106,12225.16797,18.83654,0.0,6.02702,17.0,Amsterdam
5107,31137.58008,83.33626,0.0,4.11604,23.0,Amsterdam
5108,19228.13672,85.25498,0.0,8.21545,27.0,Amsterdam
5109,0.0,0.0,0.0,7.72709,22.0,Amsterdam
5110,31660.16211,45.77063,0.0,12.03156,16.0,Amsterdam
5111,35340.8125,29.57553,0.0,7.40416,16.0,Amsterdam
5112,0.0,0.0,0.0,5.98404,14.0,Amsterdam
5113,0.0,0.0,0.0,7.81852,14.0,Amsterdam
5114,15353.82324,96.40562,0.0,8.35617,14.0,Amsterdam
5115,18406.51172,53.30688,0.0,9.70662,14.0,Amsterdam
5116,0.0,0.0,0.0,7.17952,13.0,Amsterdam
5117,0.0,0.0,0.0,4.06393,13.0,Amsterdam
5118,3329.97681,15.67601,0.0,1.84353,14.0,Amsterdam
5119,8158.02246,36.75658,0.0,14.07775,15.0,Amsterdam
